Aï¿;TOTAL MATRï¿½CU;TOTAL MATRï¿½CULA MUJER;TOTAL MATRï¿½CULA HOMBR;TOTAL MATRï¿½CULA NO BINARIOS O INDEFINID;TOTAL MATRï¿½CULA PRIMER A;TOTAL MATRï¿½CULA MUJERES PRIMER A;TOTAL MATRï¿½CULA HOMBRES PRIMER A;TOTAL MATRï¿½CULA NO BINARIOS O INDEFINIDOS PRIMER A;CLASIFICACIï¿½N INSTITUCIï¿½N NIV;CLASIFICACIï¿½N INSTITUCIï¿½N NIV;CLASIFICACIï¿½N INSTITUCIï¿½N NIV;Cï¿½DIGO DE INSTITUCI;NOMBRE INSTITUCIï¿;ACREDITACIï¿½N INSTITUCION;REGIï¿;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ýREA DEL CONOCIMIENTO;CINE-F 1997 ï¿½R;CINE-F 1997 SUBAREA;ýREA CARRERA GENýRICA;CINE-F 2013 ï¿½R;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIï¿½N NIVEL;CARRERA CLASIFICACIï¿½N NIVEL;MODALIDAD;JORNADA;TIPO DE PLAN DE LA CARRERA;DURACIï¿½N ESTUDIO CARRE;DURACIï¿½N TOTAL DE CARRE;Cï¿½DIGO CARRE;ACREDITACIï¿½N CARRE;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 Aï¿½;RANGO DE EDAD 20 A 24 Aï¿½;RANGO DE EDAD 25 A 29 Aï¿½;RANGO DE EDAD 30 A 34 Aï¿½;RANGO DE EDAD 35 A 39 Aï¿½;RANGO DE EDAD 40 Y Mï¿½S Aï;RANGO DE EDAD SIN INFORMACIï¿;PROMEDIO EDAD CARRERA     ;PROMEDIO EDAD MUJER     ;PROMEDIO EDAD HOMBRE     ; PROMEDIO EDAD NO BINARIO ;TES MUNICIPAL;TES PARTICULAR SUBVENCIONADO;TES PARTICULAR PAGADO;TES CORP. DE ADMINISTRACIï¿½N DELEGA;TES SERVICIO LOCAL EDUCACION;TOTAL TES;% COBERTURA TES;TIPO ESTABLECIMIENTO HC;TIPO ESTABLECIMIENTO TP;CLAS_EST ADULTO;CLAS_EST JOVEN
MAT_2025;118;63;55;;43;22;21;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN EDUCACION MEDIA EN MATEMATICA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Matemï¿½ticas y Computa;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C569J1V2;ACREDITADA;118;48;61;9;;;;;20,5;20,3;20,7;;22;65;27;3;1;118;100,00%;107;11;;118
MAT_2025;19;10;9;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN EDUCACION MEDIA EN QUIMICA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Cienci;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S5C570J1V1;ACREDITADA;19;;11;6;2;;;;24,9;24,1;25,9;;6;9;4;;;19;100,00%;16;3;;19
MAT_2025;66;38;28;;35;19;16;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN EDUCACION MEDIA EN QUIMICA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Cienci;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C570J1V2;ACREDITADA;66;31;30;2;1;;2;;21,3;21;21,6;;14;36;8;3;1;62;93,90%;53;9;;62
MAT_2025;245;158;87;;87;51;36;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;INGENIERIA EN RECURSOS NATURALES;Tecnologï¿;Servicios;Protecciï¿½n del Medio Ambien;Ingenierï¿½a en Recursos Renovabl;Ciencias naturales, matemï¿½ticas y estadï¿½s;Medio Ambiente;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C1294J1V1;NO ACREDITADA;245;92;151;2;;;;;19,9;19,9;19,9;;24;98;121;;;243;99,20%;238;5;2;241
MAT_2025;142;131;11;;50;45;5;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN EDUCACION ESPECIAL;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Educaciï¿½n Diferen;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C1295J1V1;ACREDITADA;142;59;75;5;2;1;;;20,4;20,3;21,5;;36;77;28;1;;142;100,00%;125;17;2;140
MAT_2025;59;33;26;;11;5;6;;Universidades;Universidades Privadas;Universidades Privadas;42;UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);SOCIOLOGIA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Sociologï¿;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I42S1C15J1V1;NO ACREDITADA;59;13;39;5;2;;;;21,8;22,5;20,8;;10;44;2;3;;59;100,00%;46;13;2;57
MAT_2025;117;116;1;;108;107;1;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN EDUCACION PARVULARIA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Educaciï¿½n de Pï¿½;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C47J1V2;ACREDITADA;117;84;29;2;;1;1;;19,4;19,3;37;;16;59;36;1;4;116;99,10%;96;20;;116
MAT_2025;1;1;;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN RELIGION CATOLICA PARA EDUCACION BASICA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Filosofï¿½a y Reli;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;Plan Regular;9;9;I86S5C631J2V1;ACREDITADA;1;;1;;;;;;24;24;;;;1;;;;1;100,00%;1;;;1
MAT_2025;361;240;121;;82;58;24;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;ANTROPOLOGIA-ARQUEOLOGIA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Antropologï¿;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C638J1V1;NO ACREDITADA;361;95;231;31;2;1;1;;21,2;20,9;22;;53;145;153;2;2;355;98,30%;340;15;3;352
MAT_2025;240;100;140;;53;25;28;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;ESTADISTICA;Ciencias Bï¿½sic;Ciencias;Matemï¿½ticas y Estadï¿½st;Matemï¿½tica y/o Estadï¿½s;Ciencias naturales, matemï¿½ticas y estadï¿½s;Matemï¿½ticas y Estadï¿½st;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C644J1V1;NO ACREDITADA;240;56;166;16;2;;;;21,4;21,4;21,3;;44;127;67;;;238;99,20%;233;5;;238
MAT_2025;786;578;208;;248;182;66;;Universidades;Universidades Privadas;Universidades Privadas;42;UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);PSICOLOGIA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Psicologï¿;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I42S1C20J1V1;NO ACREDITADA;786;235;496;40;10;2;3;;21,2;21,1;21,4;;239;468;25;35;10;777;98,90%;586;191;36;741
MAT_2025;286;114;172;;52;19;33;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;GEOGRAFIA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Geografï¿;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C55J1V1;ACREDITADA;286;53;188;34;5;4;2;;22,3;22,9;21,9;;35;127;119;;2;283;99,00%;279;4;4;279
MAT_2025;18;10;8;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;INGENIERIA FORESTAL;Agropecuaria;Agricultura;Agricultura, Silvicultura y Pesca;Ingenierï¿½a Forest;Agricultura, Silvicultura, Pesca y Veterinaria;Silvicultura;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C56J1V1;NO ACREDITADA;18;;10;7;1;;;;24,9;24,7;25,3;;2;8;8;;;18;100,00%;18;;;18
MAT_2025;2622;1081;1541;;456;171;285;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;INGENIERIA COMERCIAL;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Ingenierï¿½a Comerci;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C57J1V1;NO ACREDITADA;2622;657;1836;122;5;2;;;21,2;21,2;21,1;;85;313;2196;9;4;2607;99,40%;2575;32;7;2600
MAT_2025;274;203;71;;57;37;20;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN INGLES PARA EDUCACION BASICA Y MEDIA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Idiom;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C649J1V1;ACREDITADA;274;71;175;21;3;3;1;;21,6;21,3;22,4;;59;152;55;1;4;271;98,90%;252;19;2;269
MAT_2025;259;152;107;;49;28;21;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;CIENCIA POLITICA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Ciencias Polï¿½tic;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C64J1V1;NO ACREDITADA;259;60;180;17;1;1;;;21,4;21,2;21,6;;38;73;143;;1;255;98,50%;251;4;2;253
MAT_2025;2;;2;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;MATEMATICA/ESTADISTICA;Ciencias Bï¿½sic;Ciencias;Matemï¿½ticas y Estadï¿½st;Matemï¿½tica y/o Estadï¿½s;Ciencias naturales, matemï¿½ticas y estadï¿½s;Matemï¿½ticas y Estadï¿½st;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C74J1V1;NO ACREDITADA;2;;;1;1;;;;28,5;;28,5;;;1;1;;;2;100,00%;1;1;;2
MAT_2025;209;93;116;;41;23;18;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;QUIMICA;Ciencias Bï¿½sic;Ciencias;Ciencias Fï¿½sic;Quï¿½mica, Licenciado en Quï¿½;Ciencias naturales, matemï¿½ticas y estadï¿½s;Ciencias Fï¿½sic;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C76J1V1;NO ACREDITADA;209;56;119;30;3;;1;;21,9;21,8;22;;39;89;75;2;1;206;98,60%;197;9;;206
MAT_2025;719;652;67;;156;138;18;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PEDAGOGIA EN EDUCACION GENERAL BASICA;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Educaciï¿½n Bï;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C121J1V1;ACREDITADA;719;183;456;64;8;5;3;;21,5;21,3;23;;137;363;201;11;2;714;99,30%;628;86;9;705
MAT_2025;169;61;108;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;INGENIERIA CIVIL;Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Ingenierï¿½a Civil, plan comï¿½n y licenciatura en Ciencias de la Ingeni;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;12;12;I86S5C131J1V1;NO ACREDITADA;169;;70;92;4;2;1;;25,4;24,9;25,7;;42;98;26;1;;167;98,80%;157;10;1;166
MAT_2025;169;104;65;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PROGRAMA DE FORMACION PEDAGOGICA PARA LICENCIADOS;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Programas de Formaciï¿½n Pedagï¿½;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular de Continuidad;2;2;I86S5C193J1V1;ACREDITADA;169;;108;51;7;2;1;;24,7;24,3;25,4;;26;71;69;2;;168;99,40%;165;3;4;164
MAT_2025;5215;1595;3620;;806;236;570;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;INGENIERIA CIVIL;Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Ingenierï¿½a Civil, plan comï¿½n y licenciatura en Ciencias de la Ingeni;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;11;11;I86S5C131J1V2;NO ACREDITADA;5215;1217;3636;338;20;2;2;;21,4;21,3;21,4;;388;856;3904;13;15;5176;99,30%;5119;57;4;5172
MAT_2025;1010;767;243;;157;125;32;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;PSICOLOGIA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Psicologï¿;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C200J1V1;ACREDITADA;1010;197;722;81;4;2;4;;21,8;21,7;22;;68;213;705;4;4;994;98,40%;962;32;6;988
MAT_2025;385;219;166;;75;42;33;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;SOCIOLOGIA;Ciencias Sociales;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Ciencias Sociales y del Comportamiento;Sociologï¿;Ciencias Sociales, Periodismo e Informaciï¿;Ciencias Sociales y del Comportamiento;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I86S5C203J1V1;NO ACREDITADA;385;81;272;30;1;1;;;21,5;21,3;21,7;;41;123;212;1;3;380;98,70%;366;14;4;376
MAT_2025;6;4;2;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;TRABAJO SOCIAL;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Trabajo Social;Salud y Bienestar;Bienestar;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I86S5C205J1V1;NO ACREDITADA;6;;2;2;;2;;;29,8;28,3;33;;1;2;1;2;;6;100,00%;4;2;;6
MAT_2025;1;1;;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;88;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;ACREDITADA;Biobï¿;CONCEPCION;HUALPEN;SEDE CONCEPCION - REY BALDUINO DE BELGICA;INGENIERIA COMERCIAL;Administraciï¿½n y Comerc;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Enseï¿½anza Comercial y Administraci;Ingenierï¿½a Comerci;Administraciï¿½n de Empresas y Derec;Educaciï¿½n Comercial y Administraci;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;Plan Regular de Continuidad;5;5;I88S3C201J2V1;NO ACREDITADA;1;;;;;;1;;40;40;;;1;;;;;1;100,00%;1;;;1
MAT_2025;112;83;29;;34;26;8;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;77;UNIVERSIDAD DE MAGALLANES;ACREDITADA;Magallanes;MAGALLANES;PUNTA ARENAS;CASA CENTRAL (PUNTA ARENAS);TRABAJO SOCIAL;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Trabajo Social;Salud y Bienestar;Bienestar;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I77S1C30J1V1;NO ACREDITADA;112;35;64;6;2;2;3;;21,9;22,3;20,7;;46;48;7;;7;108;96,40%;86;22;2;106
MAT_2025;166;90;76;;48;29;19;;Universidades;Universidades Privadas;Universidades Privadas;13;UNIVERSIDAD SANTO TOMAS;ACREDITADA;Tarapacï;IQUIQUE;IQUIQUE;SEDE IQUIQUE;DERECHO;Derecho;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Derecho;Derecho;Administraciï¿½n de Empresas y Derec;Derecho;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;11;I13S3C9J1V1;NO ACREDITADA;166;46;92;17;3;3;5;;22,4;21,6;23,4;;36;111;3;1;2;153;92,20%;113;40;10;143
MAT_2025;290;108;182;;82;27;55;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;90;UNIVERSIDAD AUSTRAL DE CHILE;ACREDITADA;Los Rï¿½;VALDIVIA;VALDIVIA;CASA CENTRAL;PEDAGOGIA EN EDUCACION FISICA DEPORTES Y RECREACION;Educaciï¿;Educaciï¿;Formaciï¿½n de Personal Docente y Ciencias de la Educaci;Pedagogï¿½a en Educaciï¿½n Fï;Educaciï¿;Educaciï¿;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I90S1C143J1V2;ACREDITADA;290;79;178;28;4;1;;;21,4;21,8;21,2;;151;119;10;;6;286;98,60%;247;39;3;283
MAT_2025;10;5;5;;;;;;Universidades;Universidades Privadas;Universidades Privadas;16;UNIVERSIDAD LA REPUBLICA;NO ACREDITADA;ýuble;DIGUILLIN;CHILLAN;SEDE ï¿½UB;DERECHO;Derecho;Ciencias Sociales, Enseï¿½anza Comercial y Derec;Derecho;Derecho;Administraciï¿½n de Empresas y Derec;Derecho;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;Plan Regular;10;10;I16S6C4J2V2;NO ACREDITADA;10;;1;;;1;8;;46,6;43,2;50;;1;1;;;;2;20,00%;1;1;;2
MAT_2025;262;28;234;;66;9;57;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;88;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;ACREDITADA;Biobï¿;CONCEPCION;HUALPEN;SEDE CONCEPCION - REY BALDUINO DE BELGICA;INGENIERIA EN INFORMATICA;Tecnologï¿;Ciencias;Informï¿½ti;Ingenierï¿½a en Computaciï¿½n e Informï;Tecnologï¿½a de la Informaciï¿½n y la Comunicaciï¿½n;Tecnologï¿½a de la Informaciï¿½n y la Comunicaciï¿½n;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I88S3C38J1V1;NO ACREDITADA;262;70;162;24;3;2;1;;21,6;22,3;21,5;;75;140;13;9;22;259;98,90%;195;64;5;254
MAT_2025;180;160;20;;29;26;3;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;94;UNIVERSIDAD CATOLICA DE TEMUCO;ACREDITADA;La Araucanï¿;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);FONOAUDIOLOGIA;Salud;Salud y Servicios Sociales;Medicina;Fonoaudiologï¿;Salud y Bienestar;Salud;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I94S1C171J1V1;NO ACREDITADA;180;39;116;21;3;1;;;21,8;21,8;22,4;;84;82;;;13;179;99,40%;120;59;10;169
MAT_2025;39;9;30;;22;3;19;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL;INGENIERIA MATEMATICA;Ciencias Bï¿½sic;Ciencias;Matemï¿½ticas y Estadï¿½st;Ingenierï¿½a en Matemï¿½tica y Estadï¿;Ciencias naturales, matemï¿½ticas y estadï¿½s;Matemï¿½ticas y Estadï¿½st;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;11;11;I92S1C399J1V1;NO ACREDITADA;39;21;16;1;1;;;;20,3;20,2;20,3;;14;20;2;;;36;92,30%;34;2;1;35
MAT_2025;299;124;175;;64;30;34;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;92;UNIVERSIDAD CATOLICA DEL MAULE;ACREDITADA;Maule;CURICO;CURICO;SEDE CURICO;AGRONOMIA;Agropecuaria;Agricultura;Agricultura, Silvicultura y Pesca;Agronomï¿;Agricultura, Silvicultura, Pesca y Veterinaria;Agricultura;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I92S2C2J1V1;NO ACREDITADA;299;69;185;40;4;1;;;21,8;21,6;22;;77;181;6;32;3;299;100,00%;165;134;3;296
MAT_2025;315;220;95;;45;32;13;;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanï¿;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);ODONTOLOGIA;Salud;Salud y Servicios Sociales;Medicina;Odontologï¿;Salud y Bienestar;Salud;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;12;12;I31S1C76J1V1;ACREDITADA;315;56;163;86;8;;2;;22,9;22,5;24;;92;201;15;;5;313;99,40%;297;16;4;309
MAT_2025;160;60;100;;155;57;98;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;88;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;ACREDITADA;Valparaï¿½;VALPARAISO;VALPARAISO;CAMPUS CASA CENTRAL VALPARAISO;INGENIERIA CIVIL INDUSTRIAL;Tecnologï¿;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Ingenierï¿½a Civil Industri;Ingenierï¿½a, Industria y Construcci;Ingenierï¿½a y Profesiones Afin;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I88S1C14J1V3;NO ACREDITADA;160;150;9;;;1;;;18,5;18,4;18,6;;12;91;53;2;2;160;100,00%;153;7;;160
